class,tel,filt,night,exposure,imageid
0,3,c,a60025o0634,00534,03a60025o0634c
0,2,o,a57907o0432,32048,02a57907o0432o
0,2,c,a59872o0386,01815,02a59872o0386c
0,1,o,a59145o0606,00886,01a59145o0606o
0,1,o,a59788o0069,00740,01a59788o0069o
0,4,o,a59923o0447,02828,04a59923o0447o
0,3,o,a59989o0597,00480,03a59989o0597o
0,3,o,a59994o0203,06635,03a59994o0203o
0,2,c,a59876o0741,02472,02a59876o0741c
0,1,o,a59104o0234,37818,01a59104o0234o
0,2,o,a59914o0559,06294,02a59914o0559o
0,4,o,a59598o0563,06648,04a59598o0563o
0,2,c,a59869o0418,02135,02a59869o0418c
0,1,o,a59214o0996,02925,01a59214o0996o
0,2,c,a59870o0487,01810,02a59870o0487c
0,1,o,a59104o0234,55426,01a59104o0234o
0,2,c,a59873o0046,00630,02a59873o0046c
0,1,o,a59612o0378,05213,01a59612o0378o
0,3,o,a60017o0674,02842,03a60017o0674o
0,1,o,a59422o0534,06221,01a59422o0534o
0,2,o,a59884o0369,01917,02a59884o0369o
0,1,o,a59593o0515,01037,01a59593o0515o
0,2,c,a57981o0046,13354,02a57981o0046c
0,4,o,a59989o0422,02185,04a59989o0422o
0,2,o,a59869o0500,00437,02a59869o0500o
0,2,o,a59899o0029,00753,02a59899o0029o
0,3,c,a59759o0331,08481,03a59759o0331c
0,3,c,a60033o0606,01803,03a60033o0606c
0,1,o,a59870o0074,02244,01a59870o0074o
0,3,o,a59873o0293,05767,03a59873o0293o
0,2,o,a59607o0239,01646,02a59607o0239o
0,2,c,a59880o0148,01860,02a59880o0148c
0,2,o,a59541o0093,02415,02a59541o0093o
0,2,o,a59869o0500,01363,02a59869o0500o
0,1,o,a59015o0527,20526,01a59015o0527o
0,3,c,a60017o0190,01985,03a60017o0190c
0,1,o,a59871o0508,00535,01a59871o0508o
0,2,o,a60028o0598,02514,02a60028o0598o
0,1,o,a59503o0370,01541,01a59503o0370o
0,3,o,a60036o0224,10067,03a60036o0224o
0,2,o,a59606o0758,03553,02a59606o0758o
0,3,c,a59904o0391,02871,03a59904o0391c
0,2,o,a59487o0740,05546,02a59487o0740o
0,1,o,a59597o0265,00501,01a59597o0265o
0,4,c,a59875o0265,03370,04a59875o0265c
0,3,c,a60033o0606,02469,03a60033o0606c
0,3,c,a60017o0190,06969,03a60017o0190c
0,2,o,a60023o0811,03932,02a60023o0811o
0,3,c,a60023o0586,10900,03a60023o0586c
0,4,o,a60027o0523,01510,04a60027o0523o
0,3,c,a60031o0580,12564,03a60031o0580c
0,2,c,a59876o0335,01923,02a59876o0335c
0,1,c,a59851o0232,12738,01a59851o0232c
0,3,o,a60034o0203,08365,03a60034o0203o
0,1,o,a59871o0503,00494,01a59871o0503o
0,1,c,a59195o0343,02430,01a59195o0343c
0,1,o,a59872o0065,03968,01a59872o0065o
0,1,o,a59529o0861,01890,01a59529o0861o
0,2,c,a59880o0217,01035,02a59880o0217c
0,2,c,a59082o0601,00078,02a59082o0601c
0,1,o,a59040o0154,02588,01a59040o0154o
0,2,o,a59606o0758,01393,02a59606o0758o
0,4,o,a59986o0482,02475,04a59986o0482o
0,1,o,a59870o0024,02118,01a59870o0024o
0,3,c,a60030o0270,03159,03a60030o0270c
0,2,o,a60021o0650,00478,02a60021o0650o
0,1,o,a59610o0601,00297,01a59610o0601o
0,1,c,a59853o0388,04542,01a59853o0388c
0,2,c,a59876o0580,03243,02a59876o0580c
0,4,c,a59813o0399,03273,04a59813o0399c
0,1,o,a59422o0534,06222,01a59422o0534o
0,2,o,a59624o0188,03297,02a59624o0188o
0,1,o,a59030o0415,07910,01a59030o0415o
0,1,o,a59024o0759,01204,01a59024o0759o
0,3,c,a60031o0598,11780,03a60031o0598c
0,2,c,a60051o0612,02402,02a60051o0612c
0,3,c,a60025o0630,00875,03a60025o0630c
0,3,c,a60032o0182,03995,03a60032o0182c
0,1,o,a59024o0759,01205,01a59024o0759o
0,3,c,a59965o0498,01310,03a59965o0498c
0,2,o,a57414o0749,01145,02a57414o0749o
0,1,o,a59292o0124,00828,01a59292o0124o
0,4,o,a60037o0650,09388,04a60037o0650o
0,4,o,a60018o0810,04195,04a60018o0810o
0,2,c,a59868o0366,02372,02a59868o0366c
0,1,c,a59855o0500,00227,01a59855o0500c
0,1,c,a59850o0340,03997,01a59850o0340c
0,3,o,a59987o0475,04754,03a59987o0475o
0,4,c,a60045o0158,03748,04a60045o0158c
0,2,c,a59230o0867,00448,02a59230o0867c
0,1,c,a59850o0340,02283,01a59850o0340c
0,2,c,a59876o0580,00758,02a59876o0580c
0,2,c,a59082o0635,00155,02a59082o0635c
0,1,o,a59596o0251,00661,01a59596o0251o
0,2,c,a59251o0430,00639,02a59251o0430c
0,3,o,a60031o0184,09225,03a60031o0184o
0,3,o,a59933o0559,02278,03a59933o0559o
0,3,c,a60025o0623,01584,03a60025o0623c
0,2,c,a59665o0232,04908,02a59665o0232c
0,4,c,a59879o0221,03638,04a59879o0221c
0,1,o,a59610o0542,03270,01a59610o0542o
0,1,c,a59851o0232,12736,01a59851o0232c
0,1,o,a59084o0525,01125,01a59084o0525o
0,2,o,a60029o0575,03443,02a60029o0575o
0,3,c,a60023o0586,05659,03a60023o0586c
0,1,o,a59006o0443,00750,01a59006o0443o
0,3,c,a59965o0671,02858,03a59965o0671c
0,1,o,a59752o0435,01450,01a59752o0435o
0,2,o,a60022o0468,02242,02a60022o0468o
0,2,c,a59882o0623,02387,02a59882o0623c
0,1,o,a59872o0438,02751,01a59872o0438o
0,1,o,a59870o0074,02245,01a59870o0074o
0,2,o,a60085o0114,01356,02a60085o0114o
0,3,o,a59989o0597,00464,03a59989o0597o
0,2,c,a59251o0430,00641,02a59251o0430c
0,1,o,a59292o0124,00826,01a59292o0124o
0,1,o,a59618o0753,01281,01a59618o0753o
0,1,o,a59594o0491,01881,01a59594o0491o
0,3,o,a60021o0840,01612,03a60021o0840o
0,1,o,a59746o0437,01415,01a59746o0437o
0,1,o,a59422o0534,11013,01a59422o0534o
0,4,c,a60001o0592,01084,04a60001o0592c
0,2,o,a59913o0653,02116,02a59913o0653o
0,3,c,a59849o0812,03533,03a59849o0812c
0,1,o,a58802o0415,07662,01a58802o0415o
0,1,o,a59622o0030,01714,01a59622o0030o
0,1,o,a59011o0632,01868,01a59011o0632o
0,3,o,a60006o0382,05188,03a60006o0382o
0,3,c,a60032o0201,01153,03a60032o0201c
0,3,c,a60033o0606,02923,03a60033o0606c
0,3,c,a60031o0630,03084,03a60031o0630c
0,2,o,a59478o0364,04024,02a59478o0364o
0,1,o,a59870o0024,00330,01a59870o0024o
0,3,o,a60021o0902,01370,03a60021o0902o
0,1,o,a59411o0110,04042,01a59411o0110o
0,3,c,a60025o0709,01918,03a60025o0709c
0,4,c,a59881o0617,02400,04a59881o0617c
0,2,o,a60022o0511,02354,02a60022o0511o
0,2,c,a60049o0558,00614,02a60049o0558c
0,4,o,a60022o0774,03978,04a60022o0774o
0,2,c,a59885o0599,02777,02a59885o0599c
0,3,o,a60036o0224,09259,03a60036o0224o
0,4,c,a59875o0265,00480,04a59875o0265c
0,4,o,a59975o0405,01714,04a59975o0405o
0,1,c,a59850o0410,02641,01a59850o0410c
0,3,c,a60033o0654,01190,03a60033o0654c
0,1,o,a59014o0401,04645,01a59014o0401o
0,2,c,a59884o0499,02782,02a59884o0499c
0,2,c,a59082o0635,00471,02a59082o0635c
0,1,o,a59084o0525,01893,01a59084o0525o
0,2,c,a59082o0601,03568,02a59082o0601c
0,1,o,a59618o0753,01283,01a59618o0753o
0,1,o,a59870o0030,00525,01a59870o0030o
0,2,c,a59868o0062,02028,02a59868o0062c
0,3,c,a60032o0201,03394,03a60032o0201c
0,2,c,a59082o0601,00682,02a59082o0601c
0,3,c,a60025o0634,02559,03a60025o0634c
0,1,o,a59003o0510,01749,01a59003o0510o
0,3,o,a60004o0812,02416,03a60004o0812o
0,4,o,a60019o0785,25410,04a60019o0785o
0,1,c,a59850o0340,02541,01a59850o0340c
0,2,c,a59115o0640,01819,02a59115o0640c
0,2,o,a59543o0531,00828,02a59543o0531o
0,2,o,a60021o0650,00477,02a60021o0650o
0,3,c,a59897o0231,02104,03a59897o0231c
0,4,o,a60067o0593,05076,04a60067o0593o
0,1,o,a59529o0523,02282,01a59529o0523o
0,1,o,a59119o0037,01539,01a59119o0037o
0,2,c,a59870o0487,00861,02a59870o0487c
0,4,c,a59927o0110,02466,04a59927o0110c
0,1,o,a59354o0278,00919,01a59354o0278o
0,2,c,a59769o0635,02899,02a59769o0635c
0,4,o,a60027o0523,02752,04a60027o0523o
0,4,c,a60000o0781,11085,04a60000o0781c
0,3,o,a59933o0559,00078,03a59933o0559o
0,2,c,a59880o0156,01717,02a59880o0156c
0,1,o,a59214o0996,02924,01a59214o0996o
0,4,c,a59993o0034,03733,04a59993o0034c
0,2,o,a60059o0301,01802,02a60059o0301o
0,4,o,a59955o0152,02637,04a59955o0152o
0,1,o,a59870o0074,02516,01a59870o0074o
0,2,o,a59069o0816,00664,02a59069o0816o
0,2,c,a59885o0599,04285,02a59885o0599c
0,2,c,a59251o0430,00640,02a59251o0430c
0,2,o,a59902o0604,03263,02a59902o0604o
0,1,c,a59905o0899,01146,01a59905o0899c
0,1,o,a59610o0902,02739,01a59610o0902o
0,1,o,a59040o0154,04198,01a59040o0154o
0,2,o,a60029o0538,03667,02a60029o0538o
0,1,o,a59823o0798,02139,01a59823o0798o
0,1,o,a59422o0534,06220,01a59422o0534o
0,2,c,a59870o0128,01435,02a59870o0128c
0,2,c,a59876o0580,03201,02a59876o0580c
0,1,c,a59367o0268,00565,01a59367o0268c
0,2,o,a59868o0435,02001,02a59868o0435o
0,4,c,a59995o0390,02801,04a59995o0390c
0,2,o,a58679o0741,00059,02a58679o0741o
0,4,c,a59877o0497,01014,04a59877o0497c
0,2,c,a59754o0164,01029,02a59754o0164c
0,2,o,a60023o0461,00904,02a60023o0461o
0,1,o,a59084o0525,03616,01a59084o0525o
0,2,o,a59896o0166,01742,02a59896o0166o
0,1,o,a59876o0516,03072,01a59876o0516o
0,1,o,a59346o0185,03927,01a59346o0185o
0,2,o,a59606o0758,03595,02a59606o0758o
0,2,c,a59222o0711,07524,02a59222o0711c
0,3,c,a60030o0270,12982,03a60030o0270c
0,1,o,a59746o0437,01413,01a59746o0437o
0,3,o,a59989o0597,00479,03a59989o0597o
0,1,o,a59592o0236,02257,01a59592o0236o
0,1,o,a59084o0525,03472,01a59084o0525o
0,1,o,a59593o0515,00295,01a59593o0515o
0,2,o,a59917o0255,02431,02a59917o0255o
0,2,o,a59541o0093,02416,02a59541o0093o
0,3,o,a59988o0117,07865,03a59988o0117o
0,2,c,a59676o0071,03492,02a59676o0071c
0,1,o,a59388o0611,03485,01a59388o0611o
0,1,o,a59015o0497,27182,01a59015o0497o
0,1,o,a59597o0265,00456,01a59597o0265o
0,1,o,a59596o0251,01699,01a59596o0251o
0,2,o,a60020o0740,01698,02a60020o0740o
0,1,o,a59006o0443,00752,01a59006o0443o
0,1,o,a59880o0461,03021,01a59880o0461o
0,2,o,a59126o0175,03710,02a59126o0175o
0,4,o,a59947o0612,01746,04a59947o0612o
0,1,c,a59900o0426,01471,01a59900o0426c
0,4,c,a59941o0326,04601,04a59941o0326c
0,2,c,a59876o0568,00517,02a59876o0568c
0,1,o,a59214o0996,02926,01a59214o0996o
0,1,o,a59615o0184,07016,01a59615o0184o
0,1,c,a59430o0500,09531,01a59430o0500c
0,2,c,a60051o0612,02078,02a60051o0612c
0,2,o,a60085o0114,00596,02a60085o0114o
0,2,c,a59876o0741,02982,02a59876o0741c
0,2,o,a59606o0758,03222,02a59606o0758o
0,2,c,a60057o0627,01413,02a60057o0627c
0,4,o,a59899o0176,02977,04a59899o0176o
0,2,o,a60024o0473,01857,02a60024o0473o
0,3,o,a60006o0382,01919,03a60006o0382o
0,1,c,a59853o0388,18151,01a59853o0388c
0,1,o,a59040o0154,03220,01a59040o0154o
0,4,o,a60006o0845,01161,04a60006o0845o
0,1,o,a59039o0039,01706,01a59039o0039o
0,3,c,a60033o0671,01315,03a60033o0671c
0,1,c,a59850o0757,02298,01a59850o0757c
0,1,o,a59859o0363,01419,01a59859o0363o
0,2,c,a59082o0591,00171,02a59082o0591c
0,3,c,a60025o0634,01653,03a60025o0634c
0,3,o,a59977o0556,01134,03a59977o0556o
0,2,c,a59198o0238,02144,02a59198o0238c
0,3,c,a59968o0412,01907,03a59968o0412c
0,3,c,a60025o0634,00129,03a60025o0634c
0,4,c,a60001o0253,01266,04a60001o0253c
0,2,o,a60029o0470,00804,02a60029o0470o
0,2,o,a59564o0168,09551,02a59564o0168o
0,4,c,a60050o0615,04377,04a60050o0615c
0,4,c,a59871o0261,02934,04a59871o0261c
0,3,o,a60004o0805,03816,03a60004o0805o
0,3,c,a60033o0606,01839,03a60033o0606c
0,1,o,a59614o0133,03470,01a59614o0133o
0,3,o,a59893o0092,02175,03a59893o0092o
0,1,o,a59015o0527,16147,01a59015o0527o
0,1,o,a59616o0218,09761,01a59616o0218o
0,1,o,a59610o0601,03051,01a59610o0601o
0,4,o,a59679o0560,00441,04a59679o0560o
0,2,c,a59082o0591,01595,02a59082o0591c
0,3,o,a60016o0442,00219,03a60016o0442o
0,2,o,a59039o0700,03584,02a59039o0700o
0,4,o,a59911o0408,03268,04a59911o0408o
0,4,o,a60031o0759,05673,04a60031o0759o
0,2,o,a60029o0581,01708,02a60029o0581o
0,2,o,a59899o0029,00754,02a59899o0029o
0,3,c,a59897o0231,01645,03a59897o0231c
0,2,c,a59824o0771,01215,02a59824o0771c
0,2,c,a60057o0516,00475,02a60057o0516c
0,4,c,a59879o0310,01665,04a59879o0310c
0,3,c,a60031o0613,10784,03a60031o0613c
0,3,c,a59906o0234,00802,03a59906o0234c
0,1,o,a59618o0753,03811,01a59618o0753o
0,4,o,a60011o0562,01233,04a60011o0562o
0,4,o,a59905o0150,02783,04a59905o0150o
0,1,o,a59042o0315,01699,01a59042o0315o
0,1,o,a59411o0110,04043,01a59411o0110o
0,3,o,a60013o0796,05402,03a60013o0796o
0,2,o,a59913o0475,01261,02a59913o0475o
0,2,o,a59487o0740,04948,02a59487o0740o
0,4,c,a59813o0399,01642,04a59813o0399c
0,1,o,a59181o0605,00658,01a59181o0605o
0,1,o,a59088o0056,01171,01a59088o0056o
0,2,c,a59872o0386,01866,02a59872o0386c
0,1,o,a59020o0743,02970,01a59020o0743o
0,2,c,a60105o0206,00935,02a60105o0206c
0,3,o,a60053o0778,04732,03a60053o0778o
0,2,o,a60027o0409,00730,02a60027o0409o
0,2,o,a59896o0281,02130,02a59896o0281o
0,1,o,a59015o0527,02554,01a59015o0527o
0,1,o,a59412o0424,01815,01a59412o0424o
0,4,o,a60011o0562,02515,04a60011o0562o
0,2,c,a59884o0625,00837,02a59884o0625c
0,2,c,a60105o0206,04249,02a60105o0206c
0,1,o,a59591o0876,03947,01a59591o0876o
0,2,c,a59872o0386,02500,02a59872o0386c
0,1,o,a59592o0236,01725,01a59592o0236o
0,2,o,a59519o0866,00981,02a59519o0866o
0,2,c,a59082o0601,01828,02a59082o0601c
0,4,c,a60058o0769,08715,04a60058o0769c
0,4,c,a59813o0399,03761,04a59813o0399c
0,2,o,a59543o0531,00829,02a59543o0531o
0,1,o,a59014o0395,03785,01a59014o0395o
0,2,o,a57523o0085,02457,02a57523o0085o
0,2,o,a60024o0524,02312,02a60024o0524o
0,1,o,a59800o0496,04219,01a59800o0496o
0,3,c,a59897o0231,01664,03a59897o0231c
0,2,c,a60057o0512,02805,02a60057o0512c
0,3,o,a59988o0282,07346,03a59988o0282o
0,2,o,a59917o0425,03978,02a59917o0425o
0,1,o,a59020o0789,00672,01a59020o0789o
0,4,o,a59983o0489,01723,04a59983o0489o
0,1,o,a59875o0521,03049,01a59875o0521o
0,1,o,a59859o0363,01665,01a59859o0363o
0,1,o,a59612o0378,00592,01a59612o0378o
0,4,c,a59939o0075,01499,04a59939o0075c
0,1,o,a59597o0265,00419,01a59597o0265o
0,3,c,a60031o0546,11823,03a60031o0546c
0,2,o,a60020o0740,01633,02a60020o0740o
0,4,o,a59899o0176,02627,04a59899o0176o
0,1,o,a59862o0286,00814,01a59862o0286o
0,2,c,a59223o0483,02104,02a59223o0483c
0,1,o,a59040o0130,02850,01a59040o0130o
0,2,c,a59457o0318,00671,02a59457o0318c
0,4,c,a59875o0265,00770,04a59875o0265c
0,2,c,a59882o0623,00898,02a59882o0623c
0,1,o,a59870o0030,00526,01a59870o0030o
0,4,c,a60050o0615,01648,04a60050o0615c
0,3,c,a60021o0584,11424,03a60021o0584c
0,1,o,a59534o0947,03829,01a59534o0947o
0,3,o,a60017o0674,02021,03a60017o0674o
0,2,c,a59082o0601,01920,02a59082o0601c
0,3,o,a59994o0128,02515,03a59994o0128o
0,2,o,a60021o0546,03746,02a60021o0546o
0,2,c,a59882o0356,00968,02a59882o0356c
0,2,o,a57907o0432,26626,02a57907o0432o
0,4,c,a60045o0158,07425,04a60045o0158c
0,1,o,a59870o0074,00109,01a59870o0074o
0,1,o,a59214o0955,02303,01a59214o0955o
0,1,c,a59380o0136,00915,01a59380o0136c
0,1,c,a59367o0268,01987,01a59367o0268c
1,1,o,a59545o0108,17878,01a59545o0108o
1,3,c,a60082o0221,29920,03a60082o0221c
1,3,c,a59849o0716,03044,03a59849o0716c
1,3,o,a59933o0461,01838,03a59933o0461o
1,2,c,a59882o0415,01037,02a59882o0415c
1,4,o,a59784o0343,31899,04a59784o0343o
1,4,o,a59971o0053,01034,04a59971o0053o
1,2,o,a59884o0469,00663,02a59884o0469o
1,2,c,a57981o0020,08659,02a57981o0020c
1,3,c,a60016o0064,07211,03a60016o0064c
1,4,o,a59971o0379,12281,04a59971o0379o
1,4,o,a60074o0679,05809,04a60074o0679o
1,3,c,a60082o0221,35300,03a60082o0221c
1,3,c,a60033o0660,04201,03a60033o0660c
1,3,o,a60005o0764,04136,03a60005o0764o
1,2,o,a58413o0377,00111,02a58413o0377o
1,3,o,a59766o0475,50467,03a59766o0475o
1,4,c,a59879o0728,08792,04a59879o0728c
1,4,o,a60050o0763,04348,04a60050o0763o
1,4,o,a60067o0593,19185,04a60067o0593o
1,2,o,a60024o0524,02124,02a60024o0524o
1,2,o,a60027o0409,01048,02a60027o0409o
1,1,c,a59853o0388,06137,01a59853o0388c
1,1,o,a59529o0523,00675,01a59529o0523o
1,3,o,a60036o0224,05328,03a60036o0224o
1,1,o,a59119o0037,10017,01a59119o0037o
1,2,c,a59230o0867,01859,02a59230o0867c
1,3,o,a59843o0649,04570,03a59843o0649o
1,2,o,a60022o0845,02753,02a60022o0845o
1,1,o,a59214o0955,02208,01a59214o0955o
1,3,c,a59786o0282,15830,03a59786o0282c
1,3,o,a60031o0184,06634,03a60031o0184o
1,1,o,a59411o0110,00598,01a59411o0110o
1,3,o,a59941o0273,01230,03a59941o0273o
1,4,o,a60050o0763,01609,04a60050o0763o
1,1,c,a59853o0388,15546,01a59853o0388c
1,2,o,a59896o0166,00856,02a59896o0166o
1,4,c,a59941o0326,18402,04a59941o0326c
1,4,o,a59613o0267,04157,04a59613o0267o
1,3,c,a60022o0352,01852,03a60022o0352c
1,4,c,a59939o0600,03057,04a59939o0600c
1,2,o,a59916o0061,03721,02a59916o0061o
1,2,o,a60023o0811,05533,02a60023o0811o
1,4,o,a59989o0422,03086,04a59989o0422o
1,3,o,a59893o0062,07232,03a59893o0062o
1,2,o,a59488o0374,08441,02a59488o0374o
1,2,c,a59455o0269,02975,02a59455o0269c
1,3,o,a60031o0201,02333,03a60031o0201o
1,2,o,a60032o0185,02199,02a60032o0185o
1,2,o,a59916o0157,02262,02a59916o0157o
1,4,c,a60045o0158,05360,04a60045o0158c
1,2,o,a59126o0175,15074,02a59126o0175o
1,1,o,a59422o0534,13053,01a59422o0534o
1,2,o,a60082o0311,05292,02a60082o0311o
1,4,o,a60034o0743,03206,04a60034o0743o
1,3,c,a59851o0078,26103,03a59851o0078c
1,4,o,a60037o0656,13124,04a60037o0656o
1,3,o,a60020o0425,02501,03a60020o0425o
1,2,o,a59869o0500,03613,02a59869o0500o
1,1,o,a59608o0333,01242,01a59608o0333o
1,3,c,a60031o0613,12004,03a60031o0613c
1,1,c,a59851o0232,01490,01a59851o0232c
1,2,o,a60034o0815,20956,02a60034o0815o
1,4,o,a60084o0437,01997,04a60084o0437o
1,1,o,a59486o0332,25767,01a59486o0332o
1,2,o,a59420o0758,02760,02a59420o0758o
1,3,c,a60023o0586,07465,03a60023o0586c
1,4,c,a59939o0600,06569,04a59939o0600c
1,3,o,a60050o0623,09471,03a60050o0623o
1,4,o,a60037o0656,03572,04a60037o0656o
1,1,o,a59875o0390,00962,01a59875o0390o
1,2,c,a59518o0627,01507,02a59518o0627c
1,1,o,a59621o0742,01505,01a59621o0742o
1,3,c,a60082o0221,22715,03a60082o0221c
1,1,o,a59895o0061,01145,01a59895o0061o
1,4,o,a60019o0785,25404,04a60019o0785o
1,3,o,a60038o0575,02199,03a60038o0575o
1,4,o,a59911o0401,01073,04a59911o0401o
1,1,c,a59380o0136,01945,01a59380o0136c
1,2,o,a59916o0061,07926,02a59916o0061o
1,1,o,a59015o0497,03434,01a59015o0497o
1,4,c,a59939o0600,03140,04a59939o0600c
1,1,o,a59895o0061,34289,01a59895o0061o
1,1,o,a59871o0508,00213,01a59871o0508o
1,2,c,a59881o0592,05717,02a59881o0592c
1,2,o,a60017o0299,03380,02a60017o0299o
1,1,c,a59899o0332,01338,01a59899o0332c
1,1,o,a59724o0749,02339,01a59724o0749o
1,3,c,a59849o0812,01977,03a59849o0812c
1,4,o,a60067o0593,09714,04a60067o0593o
1,4,o,a59613o0267,04787,04a59613o0267o
1,4,o,a59919o0463,08947,04a59919o0463o
1,3,c,a60031o0598,02686,03a60031o0598c
1,1,o,a59015o0497,27144,01a59015o0497o
1,3,o,a60050o0623,00183,03a60050o0623o
1,1,o,a59270o0631,01912,01a59270o0631o
1,4,o,a60050o0763,02623,04a60050o0763o
1,3,o,a59933o0461,14796,03a59933o0461o
1,2,o,a60034o0783,08300,02a60034o0783o
1,1,o,a59612o0937,04522,01a59612o0937o
1,3,c,a59759o0331,08722,03a59759o0331c
1,3,c,a60032o0411,03854,03a60032o0411c
1,3,c,a59671o0784,16850,03a59671o0784c
1,1,o,a59385o0144,05293,01a59385o0144o
1,3,o,a60064o0692,05417,03a60064o0692o
1,1,o,a59875o0521,01856,01a59875o0521o
1,1,o,a59119o0037,08692,01a59119o0037o
1,1,o,a59870o0020,03520,01a59870o0020o
1,4,o,a59919o0439,07262,04a59919o0439o
1,4,o,a60037o0650,03728,04a60037o0650o
1,2,c,a60057o0512,00900,02a60057o0512c
1,4,c,a60058o0769,05180,04a60058o0769c
1,2,o,a59914o0559,01434,02a59914o0559o
1,4,o,a60067o0593,07317,04a60067o0593o
1,1,o,a59610o0531,06435,01a59610o0531o
1,2,o,a60034o0815,09516,02a60034o0815o
1,2,o,a59519o0866,03347,02a59519o0866o
1,3,c,a60031o0613,01850,03a60031o0613c
1,4,o,a60037o0645,04799,04a60037o0645o
1,3,o,a59766o0475,56229,03a59766o0475o
1,4,o,a60067o0593,17998,04a60067o0593o
1,3,o,a60006o0382,02890,03a60006o0382o
1,3,c,a60032o0314,01933,03a60032o0314c
1,4,o,a59784o0343,00672,04a59784o0343o
1,3,c,a59851o0078,20091,03a59851o0078c
1,1,o,a59875o0487,00515,01a59875o0487o
1,4,o,a60002o0179,03709,04a60002o0179o
1,1,o,a59104o0234,28216,01a59104o0234o
1,3,c,a60082o0221,26260,03a60082o0221c
1,1,o,a59895o0061,00217,01a59895o0061o
1,1,o,a59621o0965,01980,01a59621o0965o
1,2,o,a59633o0648,01923,02a59633o0648o
1,3,o,a59766o0475,52671,03a59766o0475o
1,4,o,a60024o0517,01291,04a60024o0517o
1,1,o,a59872o0065,03963,01a59872o0065o
1,3,c,a60082o0221,00792,03a60082o0221c
1,1,o,a59292o0124,01763,01a59292o0124o
1,1,o,a59810o0054,00180,01a59810o0054o
1,2,o,a60017o0299,02388,02a60017o0299o
1,4,o,a59717o0398,04560,04a59717o0398o
1,3,c,a60082o0221,15331,03a60082o0221c
1,2,o,a59916o0061,10488,02a59916o0061o
1,3,c,a59673o0065,05759,03a59673o0065c
1,1,o,a59040o0130,04598,01a59040o0130o
1,2,o,a60022o0845,15162,02a60022o0845o
1,3,c,a59968o0412,03722,03a59968o0412c
1,3,c,a60031o0546,15357,03a60031o0546c
1,3,c,a60082o0221,23823,03a60082o0221c
1,1,o,a59104o0234,04431,01a59104o0234o
1,3,o,a59989o0149,03200,03a59989o0149o
1,4,o,a59919o0439,07295,04a59919o0439o
1,1,o,a59104o0234,19065,01a59104o0234o
1,1,o,a59875o0059,02234,01a59875o0059o
1,2,c,a59868o0062,01761,02a59868o0062c
1,1,c,a59430o0500,13893,01a59430o0500c
1,3,c,a60082o0221,13574,03a60082o0221c
1,3,c,a60016o0064,10004,03a60016o0064c
1,2,c,a59455o0269,02059,02a59455o0269c
1,1,o,a59875o0059,04951,01a59875o0059o
1,4,o,a60002o0179,07228,04a60002o0179o
1,3,c,a60031o0552,13585,03a60031o0552c
1,3,c,a60022o0310,01213,03a60022o0310c
1,3,o,a60036o0224,04928,03a60036o0224o
1,4,o,a60050o0763,01875,04a60050o0763o
1,4,o,a60018o0825,05321,04a60018o0825o
1,2,o,a59895o0074,06234,02a59895o0074o
1,3,c,a60031o0630,15071,03a60031o0630c
1,2,o,a59873o0258,10194,02a59873o0258o
1,1,o,a59015o0497,16377,01a59015o0497o
1,3,c,a59673o0065,00671,03a59673o0065c
1,1,o,a59529o0523,03252,01a59529o0523o
1,4,o,a60037o0645,07537,04a60037o0645o
1,2,c,a59754o0164,01345,02a59754o0164c
1,2,o,a59246o0740,01630,02a59246o0740o
1,4,o,a60089o0216,03491,04a60089o0216o
1,4,o,a60067o0593,13935,04a60067o0593o
1,3,c,a60031o0598,04308,03a60031o0598c
1,3,c,a60022o0310,02561,03a60022o0310c
1,2,o,a59481o0927,17899,02a59481o0927o
1,3,o,a60005o0745,03029,03a60005o0745o
1,4,o,a59784o0343,34425,04a59784o0343o
1,2,c,a57981o0020,12094,02a57981o0020c
1,2,o,a60029o0470,02480,02a60029o0470o
1,1,o,a59800o0496,00210,01a59800o0496o
1,4,o,a59784o0343,72875,04a59784o0343o
1,1,o,a59085o0805,14535,01a59085o0805o
1,3,o,a59988o0282,06063,03a59988o0282o
1,1,o,a59810o0229,00763,01a59810o0229o
1,4,o,a60043o0824,03107,04a60043o0824o
1,1,o,a59875o0521,00673,01a59875o0521o
1,3,o,a60004o0856,04530,03a60004o0856o
1,4,c,a59941o0326,15289,04a59941o0326c
1,1,o,a59616o0218,02305,01a59616o0218o
1,1,o,a59084o0821,03599,01a59084o0821o
1,3,c,a60031o0580,08876,03a60031o0580c
1,4,o,a60067o0593,18048,04a60067o0593o
1,3,c,a60033o0606,00725,03a60033o0606c
1,4,o,a60084o0448,04951,04a60084o0448o
1,4,c,a59939o0118,02431,04a59939o0118c
1,4,c,a59941o0326,17874,04a59941o0326c
1,3,c,a60032o0308,00644,03a60032o0308c
1,4,o,a60037o0650,05221,04a60037o0650o
1,4,o,a60067o0593,18573,04a60067o0593o
1,4,o,a59891o0499,04648,04a59891o0499o
1,4,o,a59833o0052,04683,04a59833o0052o
1,4,o,a60019o0785,19569,04a60019o0785o
1,2,o,a60020o0740,00612,02a60020o0740o
1,3,c,a59671o0784,09380,03a59671o0784c
1,3,o,a60020o0261,01594,03a60020o0261o
1,1,o,a59875o0390,01010,01a59875o0390o
1,3,o,a59933o0461,21107,03a59933o0461o
1,3,o,a59999o0481,12597,03a59999o0481o
